post_id,date,text,views,forwards,channel_id,channel_name
21452,2025-03-11 21:27:56+00:00,"📊**244 штурмові дії ворога за 11 березня**

📊 Згідно з даними ГШ ЗСУ, за сьогодні  був другий найактивніший день по кількості ворожих атак за 2025 рік. Перед цим аномальна активізація була на 15 лютого — 261 атака.

🏹 Найбільше активність ворог проявляє на Курському, Лиманському, Торецькому та Покровському відтинках. До речі, на останньому відбувся ріст у 2.6 рази у порівнянні з вчорашнім днем.

[Мапа](https://deepstatemap.live/)🛑[Блог](https://deepstateua.com/)🛑[Написати нам](http://t.me/newsDeepStatebot)🛑 [ЗСУHelp](https://t.me/help_deepstateua)🛑[Магазин](https://deepstateua.shop/)🛑[Донат](https://www.buymeacoffee.com/deepstateua/membership)",392042,421,-1001469021333,DeepStateUA
21451,2025-03-11 18:39:12+00:00,"🇺🇸 🇺🇦 **Спільна **[**заява**](https://president.gov.ua/news/spilna-zayava-za-pidsumkami-zustrichi-delegacij-ukrayini-ta-96553)** України та США після зустрічі у Джидді**

ℹ️**Ключові домовленості:
**
🟡Тимчасове припинення вогню – Україна прийняла пропозицію США щодо 30-денного режиму припинення вогню, який може бути продовжений за умови взаємного виконання домовленостей з боку московії.
🟡Відновлення безпекової допомоги – США негайно скасовують паузу в обміні розвідданими та відновлюють підтримку України.
🟡Гуманітарні ініціативи – домовлено про початок процесу обміну військовополоненими, звільнення цивільних заручників та повернення примусово депортованих українських дітей.
🟡Початок мирних переговорів – делегації визначать склад переговорних груп і негайно розпочнуть переговори щодо стійкого миру з гарантіями безпеки для України.
🟡Європейські партнери мають бути залучені до мирного процесу – Україна наполягає на їх участі.
🟡Співпраця у сфері критичних ресурсів – президенти України та США домовилися про всеосяжну угоду щодо розробки мінеральних ресурсів України для економічного зміцнення та довгострокової безпеки країни.

[Мапа](https://deepstatemap.live/)🛑[Блог](https://deepstateua.com/)🛑[Написати нам](http://t.me/newsDeepStatebot)🛑 [ЗСУHelp](https://t.me/help_deepstateua)🛑[Магазин](https://deepstateua.shop/)🛑[Донат](https://www.buymeacoffee.com/deepstateua/membership)",349175,1574,-1001469021333,DeepStateUA
21450,2025-03-11 16:21:20+00:00,"**🟡****Ворог продовжує тиск на Курщині, маючи чергові просування**

🏹 Найбільша активність ворога наразі на сході, де кацапи мали просування в районі Мирного та Зозулівки. Також противник закріплюється та підтягує свої сили в східну частину міста Суджа. Сили Оборони займають відповідні рубежі для стримування тиску московитів, щоб стабілізувати ситуацію, але дається це вкрай важко. 

⚔️ На правому фланзі в районі Гуєво, вдалося трохи зупинити натиск орди північнокорейський військ, які виконують всю важку роботу за московитів. Чи на довго — покаже час.

➡️ Увага на лівому фланзі Курського угрупування зосереджена здовж кордону з Сумщиною по відтинку Журавка-Новеньке. Противник активно намагається лізти на Басівку, в цей же час Сили Оборони намагаються зупинити ці спроби, здійснюючи ураження по накопиченню та спробам руху ворога. 

[Мапа](https://deepstatemap.live/)🛑[Блог](https://deepstateua.com/)🛑[Написати нам](http://t.me/newsDeepStatebot)🛑 [ЗСУHelp](https://t.me/help_deepstateua)🛑[Магазин](https://deepstateua.shop/)🛑[Донат](https://www.buymeacoffee.com/deepstateua/membership)",342949,670,-1001469021333,DeepStateUA
21449,2025-03-11 12:25:41+00:00,"**🔄**** Мапу оновлено
**
⚔️ Сили Оборони України відкинули ворога біля [Новосілки](https://deepstatemap.live/#14/47.8400910/36.6884452). Противник просунувся біля [Мирного](https://deepstatemap.live/#13/51.2058884/35.3315902) та [Зозулівки](https://deepstatemap.live/#13/51.2704586/35.2620814).

💬 У випадку неточностей, можете повідомити нам про це через бот @newsdeepstatebot.

🗺 deepstatemap.live

[Мапа](https://deepstatemap.live/)🛑[Блог](https://deepstateua.com/)🛑[Написати нам](http://t.me/newsDeepStatebot)🛑 [ЗСУHelp](https://t.me/help_deepstateua)🛑[Магазин](https://deepstateua.shop/)🛑[Донат](https://www.buymeacoffee.com/deepstateua/membership)",312800,239,-1001469021333,DeepStateUA
21448,2025-03-11 11:50:13+00:00,"**✈️**** Бійці РУБпАК ""Вогняні крила"" **[**91-го**](https://t.me/optb_91)** окремого протитанкового батальйону знищують пі**рів в районі Срібного та с.Запоріжжя**

📍 Локація — [**Срібне**](https://deepstatemap.live/#18/48.1058533/37.0118451).

[Мапа](https://deepstatemap.live/)🛑[Блог](https://deepstateua.com/)🛑[Написати нам](http://t.me/newsDeepStatebot)🛑 [ЗСУHelp](https://t.me/help_deepstateua)🛑[Магазин](https://deepstateua.shop/)🛑[Донат](https://www.buymeacoffee.com/deepstateua/membership)",301480,95,-1001469021333,DeepStateUA
21447,2025-03-10 15:09:28+00:00,"**⚔**** Бійці підрозділу РУБАК ""**[**Катенята**](https://t.me/kateniata56rubak)**"" 56 бригади знищують ворожі ""крила"" біля Тихонівки**

💥 Також є кадри ураження особового складу, техніки та укриттів в районі Григорівки.

📍 Локація — [Тихонівка](https://deepstatemap.live/#dl!coords!48.68433774965694,37.79089545616072).

[Мапа](https://deepstatemap.live/)🛑[Блог](https://deepstateua.com/)🛑[Написати нам](http://t.me/newsDeepStatebot)🛑 [ЗСУHelp](https://t.me/help_deepstateua)🛑[Магазин](https://deepstateua.shop/)🛑[Донат](https://www.buymeacoffee.com/deepstateua/membership)",316842,140,-1001469021333,DeepStateUA
21446,2025-03-10 14:48:46+00:00,"📈 **Україна стала найбільшим імпортером зброї у світі**

**🖥**** Основні висновки**[** звіту**](https://www.sipri.org/media/press-release/2025/ukraine-worlds-biggest-arms-importer-united-states-dominance-global-arms-exports-grows-russian)** Стокгольмського міжнародного інституту дослідження проблем миру** **SIPRI (2020–2024):**

**🟡** Україна стала найбільшим імпортером великого озброєння у світі, збільшивши поставки майже у 100 разів у порівнянні з 2015–2019 роками.
**🟡** 8,8% всього імпорту зброї у світі припало на Україну.
**🟡** Основні постачальники: США – 45%, Німеччина – 12%, Польща – 11%
**🟡**Після повномасштабного вторгнення московії у 2022 році щонайменше 35 країн постачали зброю Україні, і подальші поставки тривають.

**🌐**** Глобальні тенденції:**
**🟡** Європейський імпорт зброї зріс на 155% через повномасштабне вторгнення рф в Україну та нестабільність у відносинах із США.
**🟡** Європейські члени НАТО збільшили імпорт озброєння зі США на 105% між 2015–2019 та 2020–2024 роками, що посилило їхню залежність від американської зброї.
**🟡** США збільшили частку глобального експорту зброї з 35% до 43%, залишаючись найбільшим постачальником.
**🟡** московія втратила 64% обсягу експорту зброї через війну в Україні, санкції та втрату ключових ринків, особливо Індії та Китаю.

**💬****SIPRI:**
__
""Європа озброюється у відповідь на загрозу з боку рф. Водночас війна в Україні значно прискорила падіння експорту московитської зброї.__""

[Мапа](https://deepstatemap.live/)🛑[Блог](https://deepstateua.com/)🛑[Написати нам](http://t.me/newsDeepStatebot)🛑 [ЗСУHelp](https://t.me/help_deepstateua)🛑[Магазин](https://deepstateua.shop/)🛑[Донат](https://www.buymeacoffee.com/deepstateua/membership)",299771,382,-1001469021333,DeepStateUA
21445,2025-03-10 12:50:09+00:00,"💀 **Бійці 72 ОМБр показали кадри своєї роботи по кацапні на схід від Преображенки** 

⚔️ Після доволі невеликого ""відновлення"" бригада прибула на Покровський відтинок та з перших днів свого перебування показує досить ефективні результати, де бійцям вдалося стабілізувати ділянку фронту, яка за відповідальністю попередньої бригади активно сипалася. 

🇷🇺 Наразі всю свою увагу ворог зосередив в даній зоні на Преображенку, але кадри роботи демонструють безуспішність московських старань взяти населений пункт. Варто зазначати, що на ділянці почав світитися ""ахмат-чай"", але це не допомогло кацапам реалізувати свої задачі. Позитивна динаміка на Покровському відтинку продовжує переважати і утримувати противника від просувань. 

📍 Локація — [**Преображенка**](https://deepstatemap.live/#18/48.1135901/37.0120919)[.](https://deepstatemap.live/#18/48.1135901/37.0120919)

[Мапа](https://deepstatemap.live/)🛑[Блог](https://deepstateua.com/)🛑[Написати нам](http://t.me/newsDeepStatebot)🛑 [ЗСУHelp](https://t.me/help_deepstateua)🛑[Магазин](https://deepstateua.shop/)🛑[Донат](https://www.buymeacoffee.com/deepstateua/membership)",290715,304,-1001469021333,DeepStateUA
21444,2025-03-10 11:58:48+00:00,"**🔫**** У застосунку «Дія» **[**зʼявився**](https://t.me/diia_gov/5037)** цифровий дозвіл на зброю — він матиме таку ж юридичну силу, як і паперовий**

🇺🇦 **Що можна зробити:
**
**🟡**Згенерувати дозвіл у кілька кліків – у документі міститиметься вся інформація про зброю та статус дозволу.**
****🟡**Отримувати нагадування про закінчення терміну дії дозволу.**
****🟡**Продовжувати дозвіл онлайн через сайт МВС.**

**ℹ️Наразі послуга працює у форматі бета-тестування.

[Мапа](https://deepstatemap.live/)🛑[Блог](https://deepstateua.com/)🛑[Написати нам](http://t.me/newsDeepStatebot)🛑 [ЗСУHelp](https://t.me/help_deepstateua)🛑[Магазин](https://deepstateua.shop/)🛑[Донат](https://www.buymeacoffee.com/deepstateua/membership)",306275,456,-1001469021333,DeepStateUA
21443,2025-03-10 09:10:11+00:00,"**🔄**** Мапу оновлено
**
⚔️ Сили Оборони України відновили положення біля [Синьківки](https://deepstatemap.live/#13/49.7557219/37.6663465) та [Бурлацького](https://deepstatemap.live/#14/47.8903040/36.7441621), ворог просунувся біля [Улаклів](https://deepstatemap.live/#14/48.0087291/37.0839561).

💬 У випадку неточностей, можете повідомити нам про це через бот @newsdeepstatebot.

🗺 deepstatemap.live

[Мапа](https://deepstatemap.live/)🛑[Блог](https://deepstateua.com/)🛑[Написати нам](http://t.me/newsDeepStatebot)🛑 [ЗСУHelp](https://t.me/help_deepstateua)🛑[Магазин](https://deepstateua.shop/)🛑[Донат](https://www.buymeacoffee.com/deepstateua/membership)",321320,229,-1001469021333,DeepStateUA
21442,2025-03-09 21:23:28+00:00,"📋 **Костянтинопіль перебуває під контролем Сил Оборони України**

🤡 Незважаючи на заяви мо рф та рузкіх воєнкорів, н.п. Костянтинопіль досі перебуває під контролем Сил Оборони. 

💩 Сьогодні противник опублікував ""сміливу"" акцію — запустив декілька груп, які проникли на північні, східні та західні околиці села та знялися з ""аквафрешами"". 

💥 Частину груп було знищено, якась частина досі може переховуватися в селі до того, як їх виявлять та знищать. 

🏹 Натомість в Улаклах ворог просунувся та проводить накопичення живої сили для подальших штурмів на Костянтинопіль.

📍 Локація — [Костянтинопіль](https://deepstatemap.live/#dl!city!dsm:l:5196).

[Мапа](https://deepstatemap.live/)🛑[Блог](https://deepstateua.com/)🛑[Написати нам](http://t.me/newsDeepStatebot)🛑 [ЗСУHelp](https://t.me/help_deepstateua)🛑[Магазин](https://deepstateua.shop/)🛑[Донат](https://www.buymeacoffee.com/deepstateua/membership)",346020,335,-1001469021333,DeepStateUA
21441,2025-03-09 17:39:01+00:00,"**🏹**** Ворог окупував Мартинівку, Малу Локню та околиці**

🇷🇺 На жаль, сьогодні багато кадрів з Курщини, де противник продовжує просуватися. Коментувати щось просто немає бажання. Головне зараз — це життя тих, хто виконує задачі до останнього.

🔄 Мапу оновлено.

🗺 deepstatemap.live

[Мапа](https://deepstatemap.live/)🛑[Блог](https://deepstateua.com/)🛑[Написати нам](http://t.me/newsDeepStatebot)🛑 [ЗСУHelp](https://t.me/help_deepstateua)🛑[Магазин](https://deepstateua.shop/)🛑[Донат](https://www.buymeacoffee.com/deepstateua/membership)",387189,1522,-1001469021333,DeepStateUA
21440,2025-03-09 11:14:47+00:00,"✊** «Ніхто на світі не втече. Огонь запеклих не пече!»**

👨 211 років з дня народження одного з найвеличніших поетів — Тараса Григоровича Шевченка! 

[Мапа](https://deepstatemap.live/)🛑[Блог](https://deepstateua.com/)🛑[Написати нам](http://t.me/newsDeepStatebot)🛑 [ЗСУHelp](https://t.me/help_deepstateua)🛑[Магазин](https://deepstateua.shop/)🛑[Донат](https://www.buymeacoffee.com/deepstateua/membership)",343741,369,-1001469021333,DeepStateUA
21439,2025-03-09 08:58:14+00:00,"**🔄**** Мапу оновлено
**
⚔️ Ворог окупував [Лебедівку](https://deepstatemap.live/#13/51.2558477/35.1928954) та просунувся в [Черкаському Порічному](https://deepstatemap.live/#14/51.2948516/35.3310497).

💬 У випадку неточностей, можете повідомити нам про це через бот @newsdeepstatebot.

🗺 deepstatemap.live

[Мапа](https://deepstatemap.live/)🛑[Блог](https://deepstateua.com/)🛑[Написати нам](http://t.me/newsDeepStatebot)🛑 [ЗСУHelp](https://t.me/help_deepstateua)🛑[Магазин](https://deepstateua.shop/)🛑[Донат](https://www.buymeacoffee.com/deepstateua/membership)",336101,185,-1001469021333,DeepStateUA
21438,2025-03-08 21:10:41+00:00,"📊**Динаміка штурмових дій — останні 7 днів лютого та перші 7 днів березня**

🏹 Порівнюючи 1-7 березня з 22-28 лютим, фіксується ріст кількості штурмів майже вдвічі на Лиманському, Курському, Краматорському та Торецькому відтинках.

📉 В той же час на 33% впала активність на Покровському відтинку та майже вполовину на Новопавлівському.

⚔️ Курський напрямок почав лідирувати, перегнавши Покровський. Уважно слідкуємо за Лиманським та Торецьким, а також починаємо звертати увагу на Оріхівський, де біля одного із сіл противник здійснює посилений вогневий вплив для подальших дій.

[Мапа](https://deepstatemap.live/)🛑[Блог](https://deepstateua.com/)🛑[Написати нам](http://t.me/newsDeepStatebot)🛑 [ЗСУHelp](https://t.me/help_deepstateua)🛑[Магазин](https://deepstateua.shop/)🛑[Донат](https://www.buymeacoffee.com/deepstateua/membership)",365699,368,-1001469021333,DeepStateUA
21437,2025-03-08 20:07:42+00:00,"**🦅**** ДШВ публікує кадри удару по противнику, який переміщався по гілці газопроводу в напрямку Суджі**

🚀Гарно відпрацювали касетні снаряди.

📍 Локація — східніше [Богданівки](https://deepstatemap.live/#dl!coords!51.23552486941173,35.29539771027001).

[Мапа](https://deepstatemap.live/)🛑[Блог](https://deepstateua.com/)🛑[Написати нам](http://t.me/newsDeepStatebot)🛑 [ЗСУHelp](https://t.me/help_deepstateua)🛑[Магазин](https://deepstateua.shop/)🛑[Донат](https://www.buymeacoffee.com/deepstateua/membership)",344475,642,-1001469021333,DeepStateUA
21436,2025-03-08 19:26:16+00:00,"🌊 **Бійці 35 ОБрМП поділилися кадрами роботи по ворогу**

⚔️ Ворог намагається розширити свою присутність в районі Срібного та Андріївки.

[Мапа](https://deepstatemap.live/)🛑[Блог](https://deepstateua.com/)🛑[Написати нам](http://t.me/newsDeepStatebot)🛑 [ЗСУHelp](https://t.me/help_deepstateua)🛑[Магазин](https://deepstateua.shop/)🛑[Донат](https://www.buymeacoffee.com/deepstateua/membership)",318476,108,-1001469021333,DeepStateUA
21435,2025-03-08 15:11:17+00:00,"🏹** На Курщини північнокорейські війська продовжують наступати в районі Суджі**

🇰🇵 Насправді кацапські пропагандисти хочуть на чужому горбу виїхати, адже основна наступальна сила ворога складається з північнокорейських солдат і саме вони несуть найбільші втрати.

🖼 На кадрі сигнатури значної групи противника, яка рухалася на штурм, але почала блукати і потім потрапила під вогонь артилерії.

🚰 Зранку ворог дійсно використав трубу для проникнення в тил Сил Оборони, але як насправді то закінчилося — нам невідомо поки.

[Мапа](https://deepstatemap.live/)🛑[Блог](https://deepstateua.com/)🛑[Написати нам](http://t.me/newsDeepStatebot)🛑 [ЗСУHelp](https://t.me/help_deepstateua)🛑[Магазин](https://deepstateua.shop/)🛑[Донат](https://www.buymeacoffee.com/deepstateua/membership)",495515,937,-1001469021333,DeepStateUA
21434,2025-03-08 10:52:24+00:00,"🇵🇱 **Польща запровадить обов’язкову військову підготовку для всіх чоловіків**

ℹ️ Прем’єр-міністр Польщі Дональд Туск [**оголосив**](https://www.bbc.com/news/articles/cy83r93l208o) про плани запровадження масового військового навчання для всіх чоловіків. Повна модель програми буде представлена до кінця року. Польща прагне збільшити свою армію до 500 000 військових, включно з резервістами (зараз – близько 200 000).

⬇️**Основні деталі:**
🟡Навчання націлене на підготовку цивільного населення у разі війни.
🟡Жінки також можуть проходити військову підготовку, але це питання ще обговорюється.
🟡Польща вивчає можливість входження до ядерного  захисту Франції, а також розглядає вихід з міжнародних конвенцій про заборону протипіхотних мін і касетних боєприпасів.

**Оборонні витрати:**
🟡У 2025 році Польща планує витратити 4,7% ВВП на оборону – найбільший показник серед країн НАТО.
🟡Туск пропонує збільшити фінансування до 5% ВВП.
🟡Польща вже замовила американські танки Abrams, літаки F-35, гелікоптери Apache, Javelin та HIMARS, а також техніку у Південної Кореї.

[Мапа](https://deepstatemap.live/)🛑[Блог](https://deepstateua.com/)🛑[Написати нам](http://t.me/newsDeepStatebot)🛑 [ЗСУHelp](https://t.me/help_deepstateua)🛑[Магазин](https://deepstateua.shop/)🛑[Донат](https://www.buymeacoffee.com/deepstateua/membership)",331878,1122,-1001469021333,DeepStateUA
21433,2025-03-08 00:22:54+00:00,"**🔄**** Мапу оновлено
**
⚔️ Ворог просунувся в [Старій Сорочині](https://deepstatemap.live/#14/51.3416908/35.2200659) та [Новій Сорочині](https://deepstatemap.live/#14/51.3566422/35.2265019).

💬 У випадку неточностей, можете повідомити нам про це через бот @newsdeepstatebot.

🗺 deepstatemap.live

[Мапа](https://deepstatemap.live/)🛑[Блог](https://deepstateua.com/)🛑[Написати нам](http://t.me/newsDeepStatebot)🛑 [ЗСУHelp](https://t.me/help_deepstateua)🛑[Магазин](https://deepstateua.shop/)🛑[Донат](https://www.buymeacoffee.com/deepstateua/membership)",326521,153,-1001469021333,DeepStateUA
