post_id,date,text,views,forwards,channel_id,channel_name
53941,2025-03-12 13:19:46+00:00,"Президент Зеленський провів брифінг за результатами вчорашніх перемовин у Джидді:

**• Про потенційне 30-денне перемир'я:**

__""Ніхто з нас не вірить русскім, ми це проходили, але гратися з наративами, що ми не хочемо закінчення війни, не будемо. Для мене важливо закінчити війну я хочу, щоб президент США це бачив, щоб Європа, всі були в союзі, щоб примусити рф до закінчення війни. Ми готові до формату тиші на 30 днів у тому форматі, який нам запропонувала американська сторона""__

**• Про нові санкції для рф у разі порушення режиму тиші:**

__""Щодо санкцій або інших кроків тиску на рф — це буде залежати від американської сторони і це буде після їхнього діалогу з русскіми. [...] Якщо русскіє продемонструють, що вони готові на пропозицію Америки, то я думаю, будуть відповідні рішення, а якщо вони не готові — ми дуже надіємось, що американська сторона продемонструє саме те, про що вона говорила""__
**
• Про новий візит у США: **

__""Хочу, щоб будь-яка наша зустріч з президентом США була позитивна, для цього треба всім готуватися""__

**• Окуповані території: **

__""Визнавати окуповані території російськими ніхто не буде. Люди борються, скільки вбитих, поранених. Забувати про це ніхто не буде. Це головна червона лінія""__

**• Корисні безпеки та гарантії копалини:**

__""Україна готова до рамкової угоди стосовно корисних копалин. Немає секретів, ми готові [...] У спільному стейтменті після зустрічі США та України в Саудівській Аравії — для нас все позитивно. Про гарантії безпеки детальніше будемо говорити, коли запрацює режим тиші на 30 днів""__

**__•__** **Про дронову атаку на москву:**
__
""Це не демонстрація сили, це справедлива відповідь на те, що робить росія. [...] Ми хочемо закінчення війни. Але вбивати людей і не отримувати за це відповідь — такого не буде""__

**• Про ситуацію навколо Суджі: 
**
__""Наші війська на Курщині продовжують виконувати завдання, росія тисне. Наше командування робить все, що треба — по максимуму зберігає життя воїнів""__",52672.0,166.0,-1001134948258,novinach
53940,2025-03-12 10:59:42+00:00,"Євросоюз запровадив ""контрзаходи"" проти США у відповідь на запровадження американських мит у 25%. Вони почнуть діяти з 1 квітня 2025 року. 

""Мита — це податки. Вони погані для бізнесу і гірші для споживачів. Робочі місця під загрозою, ціни підвищуються, нікому це не потрібно — ні ЄС, ні США"", — [заявила](https://x.com/vonderleyen/status/1899724243287302452) Урсула фон дер Ляєн.

Президентка ЄК наголошує, що контрзаходи будуть ""сильні"", але ""пропорційні"". Вони стосуватимуться експорту американських товарів на суму до €26 млрд. 

Водночас Урсула фон дер Ляєн наголосила, що Євросоюз залишається відкритим до діалогу і готовий скасувати мита в будь-який час, якщо таке рішення буде знайдено",51989.0,295.0,-1001134948258,novinach
53939,2025-03-12 10:40:16+00:00,"Суспільне: російські війська [увійшли](https://suspilne.media/968645-u-sudzi-v-kurskij-oblasti-trivaut-boi/) до Суджі на Курщині, у місті тривають бої.

Видання з посиланням на військових пише, що це трапилось після того, як росіяни встановили вогневий контроль над дорогою Юнаківка-Суджа",51350.0,209.0,-1001134948258,novinach
53938,2025-03-12 09:34:56+00:00,Рада оборони Києва [дозволила](https://t.me/KyivCityOfficial/12772) рух Південним мостом з лівого на правий берег,50949.0,286.0,-1001134948258,novinach
53937,2025-03-12 08:18:14+00:00,"У Міноборони Польщі [підтвердили](https://x.com/ZalewskiPawel/status/1899591996706074772), що військова допомога США знову надходить до України через хаб у Ясьонці",52078.0,194.0,-1001134948258,novinach
53936,2025-03-12 07:34:28+00:00,"Цієї ночі ворог [випустив](https://t.me/kpszsu/30457) по Україні 133 ударних БпЛА та три балістичні ракети Іскандер-М.  

Сили ППО збили 98 дронів та ще 20 дронів-імітаторів було локаційно втрачено.

Від удару постраждали Одещина, Дніпропетровщина, Харківщина, Сумщина та Київщина",50341.0,27.0,-1001134948258,novinach
53935,2025-03-12 07:17:31+00:00,,48969.0,80.0,-1001134948258,novinach
53934,2025-03-12 07:17:31+00:00,,50174.0,80.0,-1001134948258,novinach
53933,2025-03-12 07:17:31+00:00,,47777.0,80.0,-1001134948258,novinach
53932,2025-03-12 07:17:31+00:00,,46432.0,81.0,-1001134948258,novinach
53931,2025-03-12 07:17:31+00:00,"Ворог завдав удару по Кривому Розі, одна людина загинула та 9 постраждали, [повідомляє](https://t.me/dnipropetrovskaODA/20025) ОВА",45894.0,81.0,-1001134948258,novinach
53930,2025-03-12 07:12:34+00:00,"російські терористи [вдарили](https://suspilne.media/odesa/968423-rf-atakuvala-priportovu-infrastrukturu-odesi-e-zagibli-ta-poraneni-prokuratura-rozpocala-rozsliduvanna/?utm_source=telegram&utm_medium=ps) балістичною ракетою по припортовій інфраструктурі Одеси, пошкодивши цивільне судно під прапором Барбадосу.

Внаслідок атаки загинули четверо громадян Сирії, ще двоє (українець та сирієць) дістали поранення",49530.0,56.0,-1001134948258,novinach
53929,2025-03-12 06:54:08+00:00,"ЗМІ: компанія Maxar [відновлює](https://mil.in.ua/uk/news/maxar-vidnovlyuye-akaunty-ukrayinskyh-korystuvachiv-gegd/) Україні доступ до супутникових зображень. 

За даними Мілітарного, йдеться про доступ до комерційних супутникових знімків, які були призначені та зібрані урядом США. 

Нагадаємо, вчора Україні скасували паузу у наданні розвіданих та військової допомоги",51501.0,82.0,-1001134948258,novinach
53928,2025-03-11 20:32:41+00:00,"Внаслідок вибуху невідомого предмету в Івано-Франківську загинув неповнолітній, ще троє осіб отримали поранення.

За кілька хвилин ще один вибух пролунав у багатоквартирному будинку неподалік",54412.0,146.0,-1001134948258,novinach
53927,2025-03-11 19:15:17+00:00,"Трамп заявив, що делегації США та росії проведуть зустріч ""сьогодні або завтра"".

Також він додав, що запросив би Зеленського повернутися до Білого дому",53854.0,201.0,-1001134948258,novinach
53926,2025-03-11 18:39:12+00:00,Зеленський [про](https://t.me/V_Zelenskiy_official/13544) пропозиції США на сьогоднішніх перемовинах,55120.0,340.0,-1001134948258,novinach
53925,2025-03-11 18:34:32+00:00,"Радник Трампа з нацбезпеки Волц та держсекретар Рубіо зробили ряд заяви після перемовин:  

• США продовжать надавати Україні військову допомогу за програмою PDA;

• Трамп хоче припинення вогню, Україна готова на це, США чекають відповіді росії;

• Сторони обговорили гарантії, які Україна матиме для довгострокової безпеки; 

• ""Україна зробила позитивний крок, ми сподіваємося, що росіяни відповідатимуть взаємністю"", – сказав Рубіо.",54362.0,249.0,-1001134948258,novinach
53924,2025-03-11 18:06:57+00:00,"❗️Україна [висловила](https://president.gov.ua/news/spilna-zayava-za-pidsumkami-zustrichi-delegacij-ukrayini-ta-96553) готовність прийняти пропозицію США щодо негайного запровадження тимчасового, 30-денного режиму припинення вогню, який може бути продовжений за взаємною згодою сторін.

Сполучені Штати негайно скасовують паузу в обміні розвідданими та відновлюють безпекову допомогу Україні.

Насамкінець президенти обох країн домовилися якнайшвидше укласти всеосяжну угоду про розробку критичних мінеральних ресурсів України",54482.0,1170.0,-1001134948258,novinach
53923,2025-03-11 18:00:33+00:00,Тим часом 30-трильйонна економіка перемогла на яєчному фронті,49400.0,327.0,-1001134948258,novinach
53922,2025-03-11 17:52:47+00:00,"""Новини, які ми отримали після зустрічі американської та української делегації у Джидді є позитивними, зустріч була продуктивною"", — прессекретарка Білого дому.

Держсекретар Рубіо та радник з нацбезпеки Волтц нададуть деталі згодом",49143.0,105.0,-1001134948258,novinach
53921,2025-03-11 17:45:51+00:00,"В Івано-Франківську є загиблі [внаслідок](https://www.facebook.com/ruslan.martsinkiv/posts/pfbid02Fe636VGRKgQVq3G3NmBKbTscJJoVykzRU8xoTUjrmeMeEwx6sKrjDknLNX4zLUmQl?locale=uk_UA) вибухів, на місці одного з вибухів зайнялася пожежа — мер",49386.0,138.0,-1001134948258,novinach
53920,2025-03-11 17:16:32+00:00,"Україна та США [готують](https://www.ft.com/content/9202c658-64eb-4297-abb1-04d1c2c53f32) спільну заяву після закінчення сьогоднішніх переговорів у Джедді.

За даними Financial Times, переговори не планують продовжувати на другий день",50523.0,262.0,-1001134948258,novinach
53919,2025-03-11 17:02:40+00:00,"В Івано-Франківську біля залізничного вокзалу [пролунав](https://t.me/suspilneivano_frankivsk/35216) вибух. На місці працюють поліцейські та рятувальники, — Суспільне",50263.0,220.0,-1001134948258,novinach
53918,2025-03-11 16:37:02+00:00,"Внаслідок російського обстрілу Мирноградської громади на Донеччині [загинули](https://t.me/suspilnedonbas/29236?single) двоє братів 11 та 13 років.

Також було поранено 14-річного хлопця",51092.0,44.0,-1001134948258,novinach
53917,2025-03-11 16:26:58+00:00,"Трамп [поскаржився](https://truthsocial.com/@realDonaldTrump/posts/114144217763824399) на 25% податок провінції Онтаріо на експорт електроенергії до США та оголосив про нові 50% тарифи на всю канадську сталь та алюміній.

Також президент США вимагає від Канади скасувати податок на американські молочні продукти",51679.0,371.0,-1001134948258,novinach
53916,2025-03-11 14:55:55+00:00,"Суспільне: перший раунд перемовин був [присвячений](https://suspilne.media/967625-ukraina-ta-ssa-provodat-peregovori-v-saudivskij-aravii/?utm_source=copylink&utm_medium=ps) пропозиції України щодо режиму тиші на морі і у небі, та щодо угоди про корисні копалини. 

Під час другого раунду сторони обговорюють гарантії безпеки",51066.0,99.0,-1001134948258,novinach
53915,2025-03-11 13:56:23+00:00,"Учасники зустрічі у Саудівській Аравії зробили невелику перерву та повернулися до перемовин — ЗМІ.

Вони тривають вже четверту годину",53648.0,285.0,-1001134948258,novinach
53914,2025-03-11 12:30:24+00:00,"Сили оборони завдали ураження по низці стратегічних об’єктів рф, задіяних у забезпеченні збройної агресії проти України — [Генштаб.](https://t.me/GeneralStaffZSU/21905)

Зафіксовано влучання по виробничих потужностях Московського НПЗ та вибухи у районі лінійно-виробничої диспетчерської станції ""Стальной конь"" (орловська область рф).

Внаслідок дій російської ППО також постраждала низка об’єктів цивільної інфраструктури",51704.0,42.0,-1001134948258,novinach
53913,2025-03-11 10:44:11+00:00,"Білий дім [опублікував](https://www.whitehouse.gov/articles/2025/03/50-wins-in-50-days-president-trump-delivers-for-americans/) ""50 перемог"" Трампа за перші 50 днів нової каденції.

Серед них мирні ініціативи, безпека кордону та боротьба з фентанілом",52904.0,418.0,-1001134948258,novinach
53912,2025-03-11 09:09:41+00:00,"Вони у Сталкері, вони у Нацвідборі, вони у ваших плейлістах. Вони — києво-броварський пост-панк гурт ДК Енергетик.

У березні гурт дасть два концерти у Києві та Львові, що є прекрасною можливістю почути наживо улюблені хіти: ""Юність"", ""Вулиця Схід"", ""Енергетик"", ""Сонце"", ""Шлях"" та інші.

Квитки на концерти, яких лишилося не так багато, можна придбати тут: [квитки у Києві ](https://secure.wayforpay.com/payment/dke_atlas)та [квитки у Львові](https://secure.wayforpay.com/payment/dke_lviv)

#промо",51977.0,173.0,-1001134948258,novinach
53911,2025-03-11 08:56:06+00:00,У Джидді в Саудівській Аравії стартували перемовини між українською та американською делегаціями,50042.0,232.0,-1001134948258,novinach
53910,2025-03-11 08:22:15+00:00,"Український військовослужбовець, перебуваючи у відпустці в Італії, [врятував](https://hromadske.ua/svit/241210-ukrayinskyy-viyskovyy-u-venetsiyi-vriatuvav-cholovika-iakyy-stikav-kroviu) хлопця з ножовим пораненням",54034.0,474.0,-1001134948258,novinach
53909,2025-03-11 06:47:48+00:00,,52254.0,434.0,-1001134948258,novinach
53908,2025-03-11 06:47:48+00:00,,53356.0,425.0,-1001134948258,novinach
53907,2025-03-11 06:47:48+00:00,,52610.0,436.0,-1001134948258,novinach
53906,2025-03-11 06:47:48+00:00,,52131.0,424.0,-1001134948258,novinach
53905,2025-03-11 06:47:48+00:00,"Мер москви заявив про наймасованішу атаку БпЛА на російську столицю.

За його словами, на підльоті до міста начебто було збито 74 безпілотники. Загалом Міноборони рф відзвітувало про атаку мінімум 337 БпЛА цієї ночі, усі з яких, звичайно ж, ""збили"".

Також є інформація про атаку безпілотників на військовий аеродром ""дягілєво"" у рязанській області",51691.0,435.0,-1001134948258,novinach
53904,2025-03-11 06:14:45+00:00,"За ніч русня [запустила](https://t.me/kpszsu/30378) по Україні балістичну ракету Іскандер-М та 126 БпЛА.

Іскандер та 79 дронів було збито. Ще 35 безпілотників-імітаторів — локаційно втрачено",51954.0,14.0,-1001134948258,novinach
53903,2025-03-10 21:09:56+00:00,"Ілон Маск заявив, що за попередніми даними в кібератаці на Twitter стоять ip-адреси, які ""походять з території України""",56445.0,518.0,-1001134948258,novinach
53902,2025-03-10 20:46:51+00:00,Дякую!,54617.0,448.0,-1001134948258,novinach
53901,2025-03-10 19:17:05+00:00,"Спецпосланець Трампа Стів Віткофф [стверджує](https://www.pravda.com.ua/news/2025/03/10/7502197/), що після перепалки в Білому домі Володимир Зеленський нібито попросив вибачення у американського президента",54576.0,219.0,-1001134948258,novinach
53900,2025-03-10 18:51:19+00:00,Головні індекси американської фондової біржі впали на 2.1%-4.3% після чергової заяви Трампа про нові тарифи — ЗМІ,53988.0,440.0,-1001134948258,novinach
53899,2025-03-10 18:02:13+00:00,"Ілон Маск заявив, що соцмережа Хwitter зазнала масштабної кібератаки.

Каже, що до цього може бути причетна якась велика організація або країна. Наразі Хwitter працює з перебоями",53195.0,221.0,-1001134948258,novinach
53898,2025-03-10 15:49:04+00:00,"В Україні запустили електронну систему ""єКоноплі"" — [повідомляє](https://www.facebook.com/mapfu2021/posts/pfbid033QL5LthraTAKuMFPNckryGe7nDVG8nJydHbNoUdQ6i2H7Hm42AAqA39nwkSudX9rl?locale=uk_UA) Мінагрополітики.

Сервіс дозволить зробити прозорим ринок промислових конопель, формуватиме аналітику та знижуватиме корупційні ризики й ризики зловживань",56092.0,675.0,-1001134948258,novinach
53897,2025-03-10 15:35:10+00:00,"Загрози для оточення наших військ на кордонах Сумської та Курської областей немає — [Сирський](https://www.facebook.com/CinCAFofUkraine/posts/pfbid02We47eUCu2zQ3hggmu9m19CFG3XeJc2NnkL47Q1j3EEeErRYKugYVKxLtAA3W1qDFl)

""Незважаючи на залучення до наступальних дій значної кількості російських військ, посилених північнокорейською піхотою, ворог зазнає значних втрат у живій силі і техніці. Тільки в районі Плєхового за чотири дні боїв ворог втратив фактично батальйон піхоти"", — заявив Головнокомандувач",49940.0,109.0,-1001134948258,novinach
53896,2025-03-10 15:02:26+00:00,Зеленський [прибув](https://www.theguardian.com/world/live/2025/mar/10/volodymyr-zelenskyy-us-ukraine-talks-russia-saudi-arabia-europe-latest-news-live) до Саудівської Аравії на переговори з принцом Мухаммедом Бін Салманом — The Guardian,48524.0,122.0,-1001134948258,novinach
53895,2025-03-10 14:45:00+00:00,"Американський танкер ""Stena Immaculate"" зіткнувся з португальським контейнеровозом ""Solong"" у Північному морі неподалік узбережжя Великої Британії — ЗМІ.

На судні, що перевозило 130 000 барелів авіаційного палива, розпочалась пожежа та вибухи.

Екіпаж танкера покинув судно, заявила компанія-власник. Доля екіпажу контейнеровоза поки невідома.

Фото: The Telegraph",48820.0,190.0,-1001134948258,novinach
53894,2025-03-10 13:59:41+00:00,"Головне станом на зараз: 

• У ""Дії"" [з’явився](https://diia.gov.ua/news/dozvil-na-zbroiu-v-dii-dodaly-v-zastosunok-novyi-dokument) цифровий дозвіл на зброю; 

• За добу внаслідок російських обстрілів Херсонщини [постраждало](https://hromadske.ua/suspilstvo/241162-cherez-rosiyski-obstrily-na-khersonshchyni-postrazdaly-10-liudey-sered-nykh-politsiiant) 10 людей

• Україна стала найбільшим імпортером зброї у світі. Імпорт [зріс](https://epravda.com.ua/oborona/ukrajina-stala-naybilshim-importerom-zbroji-u-sviti-sipri-804158/) у 100 разів порівняно з 2015-2019 роками;

• Британія [планує](https://www.ft.com/content/e56999f8-46a5-4a3a-8233-a1471abd6b60) розморозити кошти Абрамовіча від продажу ""Челсі"" та віддати їх Україні; 

• Суд [залишив](https://suspilne.media/966885-sud-zalisiv-bez-zmin-zapobiznij-zahid-eksnacalniku-otu-harkiv-uriu-galuskinu/) під вартою ексначальника ОТУ ""Харків"" Юрія Галушкіна у справі про провал оборони на Харківщині;",47281.0,28.0,-1001134948258,novinach
53893,2025-03-10 12:54:42+00:00,"У 2025 році Міноборони [планує](https://mod.gov.ua/news/u-2025-roczi-minoboroni-planuye-zakupiti-4-5-mln-fpv-droniv-glib-kanyevskij) закупити 4,5 млн дронів українського виробництва. 

На це Уряд спрямовує понад 110 млрд гривень",50104.0,97.0,-1001134948258,novinach
53892,2025-03-10 10:51:15+00:00,"Велика Британія проконсультувала Україну перед новими перемовинами зі США, щоб уникнути конфлікту — [пише](https://www.thetimes.com/uk/politics/article/britain-takes-key-role-to-help-ukraine-in-peace-talks-fgvxlklkg) The Times. 

Британська сторона сподівається, що вдасться переконати Трампа відновити обмін розвідданими з Україною",52104.0,724.0,-1001134948258,novinach
53891,2025-03-10 09:21:08+00:00,"Після 6-тижневого аудиту США офіційно скасовує 83% програм USAID — [повідомив](https://x.com/marcorubio/status/1899021361797816325) держсекретар США Марко Рубіо. 

Загалом скасовано 5200 контрактів на ""десятки мільярдів доларів"", які, за словами Рубіо, ""не давали користі й шкодили Штатам"". 

Решту програм USAID, що залишилися, передадуть під управління DOGE, яким керує Ілон Маск",48936.0,269.0,-1001134948258,novinach
53890,2025-03-10 08:24:48+00:00,І ще один шедевральний звіт від 73-го морського центру спеціальних операцій🫡,47655.0,29.0,-1001134948258,novinach
53889,2025-03-10 08:17:05+00:00,,46380.0,1.0,-1001134948258,novinach
53888,2025-03-10 08:17:05+00:00,,49418.0,1.0,-1001134948258,novinach
53887,2025-03-10 08:17:05+00:00,,49442.0,1.0,-1001134948258,novinach
53886,2025-03-10 08:17:05+00:00,,46923.0,1.0,-1001134948258,novinach
53885,2025-03-10 08:17:05+00:00,,46656.0,1.0,-1001134948258,novinach
53884,2025-03-10 08:17:05+00:00,,46207.0,2.0,-1001134948258,novinach
53883,2025-03-10 08:17:05+00:00,,46048.0,1.0,-1001134948258,novinach
53882,2025-03-10 08:17:05+00:00,,45208.0,1.0,-1001134948258,novinach
53881,2025-03-10 08:17:05+00:00,,45197.0,1.0,-1001134948258,novinach
53880,2025-03-10 08:17:05+00:00,"Закуплено за ваші кошти та передано на фронт впродовж лютого. Дякуємо усім, хто продовжує підтримувати українську армію гривнею🖤

Звіти за січень [тут](https://t.me/novinach/53024?single)",45082.0,1.0,-1001134948258,novinach
53879,2025-03-10 07:24:15+00:00,"Уже сьогодні українська делегація на чолі з президентом Зеленським прибуде до Саудівської Аравії для нового раунду переговорів із США. Що відомо на цю мить: 

• За даними Reuters, США [планують](https://www.reuters.com/world/us/trump-says-he-expects-good-results-ukraine-talks-2025-03-09/) використати зустріч, щоб визначити, чи готовий Київ піти на поступки росії для припинення війни;  

• CNN [пише](https://edition.cnn.com/politics/live-news/trump-tariffs-doge-news-03-09-25#cm82bqv9v0000356ryeyupf5n), що США в Саудівській Аравії зустрінуться окремо з російськими та українськими офіційними особами; 

• Напередодні зустрічі Трамп [заявив](https://www.reuters.com/world/us/trump-says-he-expects-good-results-ukraine-talks-2025-03-09/), що США ""ось-ось"" і завершать паузу в обміні розвідданими з Україною; 

• Президент США заявив, що ""цього тижня ми досягнемо значного прогресу""; 

• Financial Times [пише](https://www.eurointegration.com.ua/news/2025/03/10/7206768/), що Україна має намір запропонувати часткове припинення вогню, яке стосуватиметься дальніх ударів дронами і ракетами, а також бойових дій у Чорному морі",49432.0,129.0,-1001134948258,novinach
53878,2025-03-10 06:33:33+00:00,"У ніч на 10 березня росія випустила по Україні 176 безпілотників. Силам ППО вдалося збити 130 дронів, ще 42 — локаційно втрачені. 

Внаслідок атаки постраждали Харківщина, Полтавщина та Київщина",49261.0,28.0,-1001134948258,novinach
53877,2025-03-09 20:22:18+00:00,"Le Figaro: двоюрідний брат віцепрезидента США Джей Ді Венса добровольцем воював за Україну у складі ""Вовків да Вінчі"".

47-річний Нейт Венс провів в Україні три роки, з яких два з половиною брав участь у боях за Куп’янськ, Бахмут, Авдіївку та Покровськ.

Нейт приїхав в Україну в 2022 році волонтером, однак згодом приєднався до українського батальйону ""Вовки Да Вінчі"".

Брат віцепрезидента критикує позицію Венса, особливо після того, як той сперечався із Зеленським в Овальному кабінеті.

""Коли він критикував допомогу Україні, я думав, що це тому, що він повинен догодити певному електорату, що це політична гра. 

Але те, що вони [Джей Ді Венс і Дональд Трамп] зробили із Зеленським, було засідкою з абсолютною недобросовісністю"", — [каже](https://www.lefigaro.fr/international/nous-sommes-les-idiots-utiles-de-vladimir-poutine-nate-cousin-germain-de-jd-vance-et-combattant-volontaire-en-ukraine-20250309) Нейт Венс.

Нейт неодноразово намагався зв'язатися з двоюрідним братом, однак усі спроби були безуспішними",54911.0,705.0,-1001134948258,novinach
53876,2025-03-09 19:55:39+00:00,Міноборони [підписало](https://t.me/suspilnenews/46583) угоду з компанією-виробником IRIS-T про збільшення постачання систем та ракет — Умєров,51995.0,79.0,-1001134948258,novinach
53875,2025-03-09 18:55:55+00:00,"Ілон Маск [заявив](https://t.me/suspilnenews/46578), що ніколи не вимкне термінали Starlink, навіть якщо він ""не погоджується з політикою щодо України""",53240.0,151.0,-1001134948258,novinach
53874,2025-03-09 18:07:15+00:00,Ярослава Магучіх [втретє](https://champion.com.ua/ukr/athletics/yaroslava-maguchih-vtretye-pospil-stala-chempionkoyu-yevropi-v-primishchenni-u-stribkah-u-visotu-1028995/) стала чемпіонкою Європи з легкої атлетики в приміщенні,52528.0,78.0,-1001134948258,novinach
