post_id,date,text,views,forwards,channel_id,channel_name
97000,2025-03-13 17:07:56+00:00,"**❗️Нам доведеться укласти угоду щодо Гренландії, — Трамп**

""Миротворець"" 🤡

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",247204,243,-1001233777422,UaOnlii
96999,2025-03-13 17:05:52+00:00,"**❗️Я думаю, що анексія Гренландії відбудеться, — Трамп**

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",246530,559,-1001233777422,UaOnlii
96998,2025-03-13 17:01:32+00:00,"**❗️Ми обговорювали з Україною землю, ділянки землі, які будуть збережені та втрачені, — Трамп**

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",244956,372,-1001233777422,UaOnlii
96997,2025-03-13 16:55:08+00:00,"**❗️США вважають, що їхня взаємодія з рф щодо України йде нормально, — Трамп**

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",245265,172,-1001233777422,UaOnlii
96996,2025-03-13 16:53:33+00:00,"❗️**Зараз ми побачимо, чи буде росія в угоді, і якщо ні, то це буде дуже розчаровуючий момент для світу, — Трамп
**
[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",245959,300,-1001233777422,UaOnlii
96995,2025-03-13 16:51:38+00:00,"**❗️Обговорюється питання територій і контроль над Запорізькою АЕС, — Трамп**

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",251760,358,-1001233777422,UaOnlii
96994,2025-03-13 16:47:10+00:00,"**❗️Путін зробив багатообіцяючу заяву, але вона не була повною. Хотів би бачити припинення вогню з боку РФ. Я готовий говорити з ним, — Трамп**

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",249434,277,-1001233777422,UaOnlii
96993,2025-03-13 16:45:39+00:00,"**❗️Посланець Віткофф веде серйозні розмови у Москві. Я чув, що в рф все йде добре. Сподіваємося, що росія вчинить правильно, — Трамп**

Побачимо.

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",245120,262,-1001233777422,UaOnlii
96991,2025-03-13 16:00:32+00:00,"**❗️Путін підтримав ідею перемир'я, але зі своїми умовами, частину з яких він уже озвучив:**

А саме — припинення мобілізації в Україні після припинення вогню і постачання Україні зброї.

Не здивовані 🤦‍♂️

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",270642,1255,-1001233777422,UaOnlii
96990,2025-03-13 15:56:45+00:00,"**❗️""Ситуация на земле стремительно меняется в пользу рф"", — путін**

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",257894,329,-1001233777422,UaOnlii
96989,2025-03-13 15:55:20+00:00,"**❗️""Если США и РФ о чем-то договорятся, действительно, в вопросах энергетики, то ""газовая труба"" ЕС обеспечена"", — путін **

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",243636,237,-1001233777422,UaOnlii
96987,2025-03-13 15:53:41+00:00,"**""Если США та РФ договоряться — труба Европе и Украине"", — Лукашенко**

""Обвести нас вокруг пальца не получится"", — зазначив бульбаш.

🤡 🤡 🤡

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",236077,444,-1001233777422,UaOnlii
96986,2025-03-13 15:52:13+00:00,"**❗️""Есть два способа для ВСУ в Курской области: сдаться в плен или погибнут"" — путін**

🤮🤮🤮

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",232814,472,-1001233777422,UaOnlii
96985,2025-03-13 15:50:16+00:00,"**❗️Путін заявив, що може зателефонувати Трампу, обговорити ідею перемир'я**

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",228792,410,-1001233777422,UaOnlii
96984,2025-03-13 15:49:48+00:00,"**❗️""Мы хотим гарантий, что во время 30-дневного перемирия, Украина не будет проводить мобилизацию, не будет проводить подготовку, и не будет получать оружие"", — путін**

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",230599,1345,-1001233777422,UaOnlii
96983,2025-03-13 15:48:05+00:00,"**❗️""30 суток эти как будут использоваться, чтобы на Украине продолжилась принудительная мобилизация?"" — путін**

📍""Мы что, должны будем ВСУ выпустить из Курской области, после стольких преступлений против мирных граждан?"".
📍""А как будут решаться вопросы контроля, кто будет отдавать приказы и какова им цена?""
📍""Кто определит на протяжении 2 тыс км, кто что нарушил?"".  

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",231931,764,-1001233777422,UaOnlii
96982,2025-03-13 15:47:05+00:00,"**❗️""Россия выступает за перемирие с Украиной на 30 суток"", — путін**

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",223535,1443,-1001233777422,UaOnlii
96981,2025-03-13 15:46:23+00:00,"**❗️""Мы за перемирие, но есть нюансы"", — путін**

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",223972,564,-1001233777422,UaOnlii
96980,2025-03-13 15:43:49+00:00,"❗️""**Мы согласны с предложениями прекратить боевые действия, но это должно привести к долгосрочному миру"", — путін
**
[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",230365,930,-1001233777422,UaOnlii
96979,2025-03-13 15:35:36+00:00,"**Рашист встановив світовий рекорд по стрибках у висоту** **🤯****

**[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",238617,1316,-1001233777422,UaOnlii
96978,2025-03-13 15:29:36+00:00,"**""Россияне, живущие в Беларуси, и проживающие в россии белорусы смогут участвовать в местных выборах как избиратели и как кандидаты"", — путін
**
Вже й не приховують, що рф анексувало Білорусь🤡

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",234530,355,-1001233777422,UaOnlii
96977,2025-03-13 15:12:22+00:00,"❗️**Зустріч Віткоффа з путіним відбудеться сьогодні ввечері в закритому форматі, — помічник путіна Ушаков**

Чекаємо результати.

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",232538,296,-1001233777422,UaOnlii
96976,2025-03-13 14:54:41+00:00,"**❗️Адміністрація Трампа «без вагань» запровадить найжорсткіші санкції проти РФ, якщо це буде необхідно для успіху на переговорах щодо українського врегулювання, — Бессент
**
[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",234711,367,-1001233777422,UaOnlii
96975,2025-03-13 14:47:51+00:00,"**❗️США готується до війни з Панамою: США розглядають силові варіанти повернення контролю над Панамським каналом, —  NBC News**

США розглядають варіанти посилення військової присутності в Панамі, зокрема від співпраці з місцевими силами до менш **ймовірного силового сценарію.** За словами чиновників, все залежатиме від позиції Панами. Мета — **обмеження впливу Китаю та його доступу до каналу.**

Трампа вже не зупинити...

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",242735,472,-1001233777422,UaOnlii
96974,2025-03-13 14:37:43+00:00,"**Канаді потрібна Америка, Америці не потрібна Канада, — Трамп**

А канадська електроенергія вже не потрібна США? 🤔

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",227826,243,-1001233777422,UaOnlii
96973,2025-03-13 14:27:28+00:00,"**""Нафиг я сюда пришел?"", — Лавров коментує переговори за участю американських представників **

Зате в костюмі 😁

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",226213,1120,-1001233777422,UaOnlii
96972,2025-03-13 14:07:10+00:00,,230972,932,-1001233777422,UaOnlii
96971,2025-03-13 14:07:10+00:00,"**74% українців готові воювати з рф без підтримки США, а 72% схвалюють дії Зеленського, — опитування The Economist**

Віра у перемогу залишається високою – **59% респондентів вважають, що Україна здатна здолати ворога на полі бою,** водночас 21% сумніваються в такому сценарії.  

Щодо можливих компромісів:  

📍**6% опитаних погоджуються на поступки щодо територій, окупованих після 2022 року.  **
📍11% готові відмовитися від Криму.  
📍27% допускають поступки щодо частини Донеччини та Луганщини, захоплених у 2014 році.  
📍72% українців підтримують дії президента Зеленського. Для порівняння, **роботу Дональда Трампа схвалюють 46% американців.**

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",237176,936,-1001233777422,UaOnlii
96970,2025-03-13 13:52:01+00:00,"**30-денного перемир'я не буде, рф на це не піде, путін про це заявить увечері, — русняві воєнкори**

Чекаємо 👀

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",229504,889,-1001233777422,UaOnlii
96969,2025-03-13 13:42:38+00:00,"**Кличко повідомив, що столиця виділить ще 500 млн грн на допомогу Силам оборони України
**
«До нас постійно звертаються різні підрозділи із запитами про допомогу на найнеобхідніше оснащення. Дав доручення виконавчому органу передбачити ще 500 мільйонів гривень на фінансування потреб військових Збройних сил України»,
 — повідомив мер Києва Віталій Кличко на сесії Київради.

Він нагадав, що в січні Київрада додатково виділила **5 млрд грн на підтримку захисників**, на допомогу їхнім сімʼям, на реабілітацію та виплати ветеранам. За ці кошти, зокрема, на фронт **передано вже понад 2 600 дронів різних типів та системи РЕБ.**

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",235030,34,-1001233777422,UaOnlii
96968,2025-03-13 13:19:25+00:00,"**Весь світ обдирає нас, — Трамп **

👀

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",227599,304,-1001233777422,UaOnlii
96967,2025-03-13 12:56:32+00:00,"**Трамп може приєднати Гренландію військовим шляхом, він серйозно налаштований розширити територію США, — WSJ**

Він навіть замінив у Білому домі портрет Томаса Джефферсона на портрет президента Джеймса К. Полка, президента, який стояв за найбільшою територіальною експансією Америки.

Колись Полк анексував Техас, виграв мексикансько-американську війну і закріпив за собою Орегон. Саме він формував цілі трампа щодо отримання — Канади, Гренландії, Панамського каналу і Сектора Гази.

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",234824,386,-1001233777422,UaOnlii
96966,2025-03-13 12:51:16+00:00,"**Білорусь зараз виготовляє пускові установки для Орєшніка, і чекає на ці ракети від рф, — Лукашенко**

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",219143,238,-1001233777422,UaOnlii
96965,2025-03-13 12:45:40+00:00,"**СБУ попереджає українців про активізацію російської пропаганди**

Служба безпеки України фіксує активізацію російських спецслужб в інформаційному просторі нашої держави** із залученням кишенькових пропагандистів, блогерів і так званих «експертів». **Ці особи створюють і поширюють антиукраїнський контент, який надалі здебільшого через ботоферми ворог намагається «розганяти» у соціальних мережах і підконтрольних ЗМІ.

Зокрема, серед поширюваних тез: відпрацювання кремлівських наративів про війну в Україні; акценти, спрямовані на порушення територіальної цілісності та суверенітету нашої держави; інформкампанії проти військово-політичного керівництва України; тези про «втрату суб’єктності» під час переговорів на міжнародній арені; розповсюдження занепадницьких настроїв, закамуфльованих під нібито нейтральні експертні оцінки, котрі насправді працюють в інтересах москви тощо. 

СБУ закликає громадян бути пильними: **дотримуватись інформаційної гігієни**, не долучатися до поширення російських наративів і не реагувати на ворожі провокації та інформаційні вкиди.

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",230783,143,-1001233777422,UaOnlii
96964,2025-03-13 12:44:01+00:00,,225218,2931,-1001233777422,UaOnlii
96963,2025-03-13 12:44:01+00:00,"**У Києві підліток загорівся на поїзді через удар током 😱**

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",233661,2944,-1001233777422,UaOnlii
96962,2025-03-13 12:34:10+00:00,"**Україна може втратити $5 мільярдів за 5 років через дію європейського мита СВАМ
**
Якщо на Україну буде поширена дія екологічного податку СВАМ, ми **можемо **[**втратити**](https://gmk.center/ua/news/cbam-mozhe-obernutisya-dlya-ukraini-vtratoju-2-7-mlrd-investicij-u-2026-2030-rokah/)** $2,7 млрд інвестицій у нашу економіку у найближчі роки.** А потенційні втрати експорту становитимуть $4,7 млрд. 

За розрахунками GMK Center, вплив CBAM на українську економіку з роками зростатиме: якщо у 2026 році втрати ВВП **можуть сягнути $1,4 млрд, у 2030-му цей показник, імовірно, складе $7,25 млрд.
**
Тому Україна має активніше захищати свої інтереси – адже у законодавстві по СВАМ є пункт, який дозволяє відстрочити введення цього мита для країн, які мають форс-мажорні обставини. Враховуючи, що ми вже четвертий рік у стані війни, Україна має право на цю відстрочку як ніхто.

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",226415,37,-1001233777422,UaOnlii
96961,2025-03-13 12:20:59+00:00,"**На Росію «не натиснути» з питання врегулювання в Україні, тому США натиснули на Київ, — Лукашенко**

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",228843,249,-1001233777422,UaOnlii
96960,2025-03-13 12:08:29+00:00,"**Якщо Євросоюз не скасує мита на віскі, США введуть 200% мита на всі вина та шампанське з ЄС, — Трамп**

Алкогольні війни 🥴

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",240835,592,-1001233777422,UaOnlii
96959,2025-03-13 12:04:49+00:00,"**Україна була готова до тиші в небі та на морі, але американська сторона запропонувала тишу й на землі. Україна сприймає цю пропозицію, США готові технічно організувати контроль за цим, — Зеленський про перемовини з США **

📍Обговорили потребу в гарантуванні безпеки. Обговорили взаємодію з європейськими партнерами та подальші спільні кроки. 
📍На жаль, **уже понад добу світ не чує змістовної відповіді з Росії щодо пропозицій, які пролунали.** І це знову підтверджує, що саме Росія прагне продовжувати війну та намагатиметься максимально відтягнути настання миру.** Сподіваємося, що тиску Сполучених Штатів вистачить, щоб примусити Росію до завершення війни. 
📍**Наша команда готова й надалі конструктивно працювати з усіма партнерами в Америці, Європі та інших частинах світу, які прагнуть допомагати наблизити мир. Вдячний Саудівській Аравії та особисто Спадкоємному принцу за організацію майданчика для роботи наших делегацій.

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",247960,145,-1001233777422,UaOnlii
96958,2025-03-13 11:41:37+00:00,"**Європейський суд з прав людини визнав Україну винною в невжитті заходів щодо запобігання насильству і порятунку людей в Одесі 2 травня 2014 року**

Суд визнав, що ті події значною мірою викликані російською пропагандою, водночас він підкреслив, що були і порушення з боку України, яка має сплатити компенсації.

Мова йде про пожежу у Будинку профспілок, та зіткнення проросійських та проукраїнських активістів, де загинули 48 людей.

🤦‍♂️

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",244131,667,-1001233777422,UaOnlii
96957,2025-03-13 10:58:59+00:00,"❗️**Москва не хоче тимчасового перемир'я, вона зацікавлена в довгостроковому врегулюванні, — радник путіна Ушаков**

📍Москва розраховує, що США враховуватимуть позицію Росії в подальшій спільній роботі.
📍Кроки, які імітують мирні дії щодо України, нікому не потрібні.
📍РФ і США вважають, що про вступ України до НАТО не може йтися в контексті врегулювання.
📍Запропоноване тимчасове перемир'я в Україні — не що інше, як тимчасовий перепочинок для українських військових.

Трамп, як справи? 🤡

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",245897,630,-1001233777422,UaOnlii
96956,2025-03-13 10:53:49+00:00,"**Apple закликає 1,4 млрд користувачів iPhone оновити пристрої — у смартфонах знайшли критичну вразливість, — Daily Mail**

Дірку знайшли в двіжку Safari. Хакери використовували вразливість як відчинені двері, створюючи шкідливі вебсайти, які надавали їм доступ до інших областей смартфона за межами веб-браузера жертви.

Це стосується всіх власників iPhone XS і новіше. Як оновити — ""Налаштування"" — ""Оновлення ПЗ"". Доступний апдейт iOS 18.3.2. 

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",257979,1548,-1001233777422,UaOnlii
96954,2025-03-13 10:27:06+00:00,"**❗️Якщо ТЦК мобілізували чоловіка незаконно, він все одно має служити, доки суд не визнає це порушенням і не притягне винних до відповідальності, — нардеп Федієнко**

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",264221,948,-1001233777422,UaOnlii
96953,2025-03-13 10:17:15+00:00,"**Це Україна винна, що мене всі ненавидять, — Ілон Маск**

🤡

**UPD**: американські ЗМІ пишуть, що Fox News роздули гучний заголовок, Маск такого не казав. 

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",262816,825,-1001233777422,UaOnlii
96952,2025-03-13 10:02:57+00:00,"**Росія не сприймає розміщення в Україні збройних сил інших країн, це означатиме залучення в конфлікт, Москва реагуватиме всіма засобами, — Захарова **

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",244090,307,-1001233777422,UaOnlii
96951,2025-03-13 09:56:58+00:00,"**❗️Вже з червня українцям можуть ще більше посилити ліміти на карткові перекази з непідтверджених джерел, — ЗМІ**

📍Ліміти на карткові перекази для клієнтів середнього та низького рівня ризиків знизиться до 100 тисяч грн на місяць;
📍Для клієнтів високого рівня ризику ліміт залишиться на теперішньому рівні —** 50 тисяч грн на місяць.**

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",245227,448,-1001233777422,UaOnlii
96950,2025-03-13 09:41:11+00:00,"**❗️Верховна Рада прийняла закон про знижку у 50% при добровільній сплаті штрафу ТЦК, — ЗМІ**

Закон також передбачає, що стосовно ухилянтів, які добровільно підуть служити, закриють адміністративні провадження за порушення військового обліку.

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",248144,518,-1001233777422,UaOnlii
96949,2025-03-13 09:31:32+00:00,"**«Куні-мен» — новий маршрут автобусів у Хмельницькому **🙈

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",263089,2203,-1001233777422,UaOnlii
96948,2025-03-13 09:09:20+00:00,"**Суджа в Курській області перейшла під контроль рф, — Міноборони росії**

[Україна Online | Підписатись](https://t.me/+PrLok3ySBnljZWMy)",247241,248,-1001233777422,UaOnlii
